,"Total","Men","Women",16-24,25-34,35-44,45-54,55-64,65+,16-34,35-54,55+
,"","A","B",A,B,C,D,E,F,A,B,C
,"","","",,,,,,,,,
"" ,,
"Total",463,219,244,92*,149,101,62*,24**,35*,241,163,59*
"" ,,
"Moovit: Bus, Rail & Tube Info",42,21,21,7,22,7,5,1,0,29,12,1
"",9%,10%,9%,8%,15%,7%,8%,4%,- ,12%,7%,2%
"",,,,,F,,,,,C,,
"Offi - Public Transport Buddy",19,14,5,6,11,2,0,0,0,17,2,0
"",4%,6%,2%,7%,7%,2%,- ,- ,- ,7%,1%,- 
"",,B,,D,D,,,,,BC,,
"Tube map- London Underground",151,67,84,27,56,37,15,6,10,83,52,16
"",33%,31%,34%,29%,38%,37%,24%,25%,29%,34%,32%,27%
"",,,,,,,,,,,,
"Citymapper: Bus, Tube, Rail",105,52,53,25,43,21,8,5,3,68,29,8
"",23%,24%,22%,27%,29%,21%,13%,21%,9%,28%,18%,14%
"",,,,DF,DF,,,,,BC,,
"Transit App",25,19,6,9,12,4,0,0,0,21,4,0
"",5%,9%,2%,10%,8%,4%,- ,- ,- ,9%,2%,- 
"",,B,,D,D,,,,,BC,,
"Bus Countdown",41,26,15,12,18,9,0,1,1,30,9,2
"",9%,12%,6%,13%,12%,9%,- ,4%,3%,12%,6%,3%
"",,B,,D,D,D,,,,BC,,
"Bus Guru Live London Bus Times",30,18,12,11,14,4,1,0,0,25,5,0
"",6%,8%,5%,12%,9%,4%,2%,- ,- ,10%,3%,- 
"",,,,CDF,D,,,,,BC,,
"Bus London Live Bus Time",67,30,37,17,29,11,4,2,4,46,15,6
"",14%,14%,15%,18%,19%,11%,6%,8%,11%,19%,9%,10%
"",,,,D,D,,,,,B,,
"Live London Bus Tracker",49,21,28,11,19,7,7,1,4,30,14,5
"",11%,10%,11%,12%,13%,7%,11%,4%,11%,12%,9%,8%
"",,,,,,,,,,,,
"London Bus Checker Free: Times",72,40,32,23,22,10,9,2,6,45,19,8
"",16%,18%,13%,25%,15%,10%,15%,8%,17%,19%,12%,14%
"",,,,BC,,,,,,,,
"London Bus Live Countdown",117,48,69,30,43,23,10,3,8,73,33,11
"",25%,22%,28%,33%,29%,23%,16%,13%,23%,30%,20%,19%
"",,,,D,,,,,,B,,
"London Live Bus Countdown",58,32,26,7,27,12,7,2,3,34,19,5
"",13%,15%,11%,8%,18%,12%,11%,8%,9%,14%,12%,8%
"",,,,,A,,,,,,,
"UK Bus checker",47,29,18,11,21,7,5,1,2,32,12,3
"",10%,13%,7%,12%,14%,7%,8%,4%,6%,13%,7%,5%
"",,B,,,,,,,,,,
"UK Bus Time Live: Bus Scout",26,16,10,6,15,3,1,0,1,21,4,1
"",6%,7%,4%,7%,10%,3%,2%,- ,3%,9%,2%,2%
"",,,,,CD,,,,,B,,
"London Oyster Balance",80,47,33,19,35,15,7,2,2,54,22,4
"",17%,21%,14%,21%,23%,15%,11%,8%,6%,22%,13%,7%
"",,B,,F,DF,,,,,BC,,
"London Transport Planner",59,34,25,8,24,15,6,2,4,32,21,6
"",13%,16%,10%,9%,16%,15%,10%,8%,11%,13%,13%,10%
"",,,,,,,,,,,,
"London Travel",53,35,18,17,21,7,5,2,1,38,12,3
"",11%,16%,7%,18%,14%,7%,8%,8%,3%,16%,7%,5%
"",,B,,CF,,,,,,BC,,
"Pubtran London",30,19,11,9,16,3,2,0,0,25,5,0
"",6%,9%,5%,10%,11%,3%,3%,- ,- ,10%,3%,- 
"",,,,,CF,,,,,BC,,
"TripGo, real trip planner",29,20,9,9,13,5,1,0,1,22,6,1
"",6%,9%,4%,10%,9%,5%,2%,- ,3%,9%,4%,2%
"",,B,,D,,,,,,B,,
"Google Maps",245,123,122,49,81,62,25,11,17,130,87,28
"",53%,56%,50%,53%,54%,61%,40%,46%,49%,54%,53%,47%
"",,,,,,D,,,,,,
"National Rail",4,1,3,2,0,2,0,0,0,2,2,0
"",1%,0%,1%,2%,- ,2%,- ,- ,- ,1%,1%,- 
"",,,,,,,,,,,,
"Trainline",2,2,0,1,1,0,0,0,0,2,0,0
"",0%,1%,- ,1%,1%,- ,- ,- ,- ,1%,- ,- 
"",,,,,,,,,,,,
"Tube Exits",2,2,0,0,1,0,1,0,0,1,1,0
"",0%,1%,- ,- ,1%,- ,2%,- ,- ,0%,1%,- 
"",,,,,,,,,,,,
"Other (please specify)",22,11,11,1,4,5,3,4,5,5,8,9
"",5%,5%,5%,1%,3%,5%,5%,17%,14%,2%,5%,15%
"",,,,,,,,,AB,,,AB
"#page",,
" JN1836 DMM October 15",,
"Absolutes/col percents",,
"A6. When you are using your mobile device, do you generally prefer to use apps or go to a website?",,
"Base - All respondents",,
"_______________________________________________________",,
"Proportions/Means: Columns Tested (5% risk level) - A/B",,
"",,
"","","","",,,,,,,,,
,"","","",,,,,,,,,
,"","Gender","",Age,,,,,,Age group,,
,"","","",,,,,,,,,
,"Total","Men","Women",16-24,25-34,35-44,45-54,55-64,65+,16-34,35-54,55+
,"","A","B",A,B,C,D,E,F,A,B,C
,"","","",,,,,,,,,
"" ,,
"Total",1017,478,539,136,245,205,164,123,144,381,369,267
"" ,,
"Always prefer to use apps",270,136,134,48,107,48,41,10,16,155,89,26
"",27%,28%,25%,35%,44%,23%,25%,8%,11%,41%,24%,10%
"",,,,CEF,CDEF,EF,EF,,,BC,C,
"Sometimes prefer to use apps, sometimes prefer to use websites",438,196,242,80,108,119,58,38,35,188,177,73
"",43%,41%,45%,59%,44%,58%,35%,31%,24%,49%,48%,27%
"",,,,BDEF,EF,BDEF,F,,,C,C,
"Always prefer to use websites",309,146,163,8,30,38,65,75,93,38,103,168
"",30%,31%,30%,6%,12%,19%,40%,61%,65%,10%,28%,63%
"",,,,,A,A,ABC,ABCD,ABCD,,A,AB
"#page",,
" JN1836 DMM October 15",,
"Absolutes/col percents",,
"A7. Why do you say that?",,
"Base - All saying sometimes prefer to use apps/ sometimes websites or always prefer websites",,
"_______________________________________________________",,
"Proportions/Means: Columns Tested (5% risk level) - A/B",,
"",,
"","","","",,,,,,,,,
,"","","",,,,,,,,,
,"","Gender","",Age,,,,,,Age group,,
,"","","",,,,,,,,,
,"Total","Men","Women",16-24,25-34,35-44,45-54,55-64,65+,16-34,35-54,55+
,"","A","B",A,B,C,D,E,F,A,B,C
,"","","",,,,,,,,,
"" ,,
"Total",747,342,405,88*,138,157,123,113,128,226,280,241
"" ,,
"It depends how much time I have                                                             ",17,6,11,0,1,5,5,3,3,1,10,6
"",2%,2%,3%,- ,1%,3%,4%,3%,2%,0%,4%,2%
"",,,,,,,,,,,A,
"They take up space                                                                          ",14,5,9,1,1,7,2,1,2,2,9,3
"",2%,1%,2%,1%,1%,4%,2%,1%,2%,1%,3%,1%
"",,,,,,,,,,,,
"Faster /Save time/Quicker                                                                   ",31,12,19,0,9,8,8,6,0,9,16,6
"",4%,4%,5%,- ,7%,5%,7%,5%,- ,4%,6%,2%
"",,,,,AF,AF,AF,AF,,,,
"Have more info                                                                              ",23,12,11,1,4,6,7,5,0,5,13,5
"",3%,4%,3%,1%,3%,4%,6%,4%,- ,2%,5%,2%
"",,,,,,F,F,F,,,,
"Works better                                                                                ",22,11,11,2,2,7,3,5,3,4,10,8
"",3%,3%,3%,2%,1%,4%,2%,4%,2%,2%,4%,3%
"",,,,,,,,,,,,
"I don't have a smart phone                                                                  ",56,21,35,0,2,3,11,19,21,2,14,40
"",7%,6%,9%,- ,1%,2%,9%,17%,16%,1%,5%,17%
"",,,,,,,ABC,ABC,ABC,,A,AB
"I do                                                                                        ",17,11,6,3,1,2,8,1,2,4,10,3
"",2%,3%,1%,3%,1%,1%,7%,1%,2%,2%,4%,1%
"",,,,,,,BCEF,,,,,
"It depends on what I need                                                                   ",39,17,22,3,8,12,8,3,5,11,20,8
"",5%,5%,5%,3%,6%,8%,7%,3%,4%,5%,7%,3%
"",,,,,,,,,,,,
"Sometimes app can crash/some problems on apps                                               ",13,13,0,2,3,6,0,1,1,5,6,2
"",2%,4%,- ,2%,2%,4%,- ,1%,1%,2%,2%,1%
"",,B,,,,D,,,,,,
"Bigger screen                                                                               ",15,7,8,0,3,2,3,5,2,3,5,7
"",2%,2%,2%,- ,2%,1%,2%,4%,2%,1%,2%,3%
"",,,,,,,,A,,,,
"Can not have too many apps on my phone                                                      ",16,3,13,0,2,6,2,3,3,2,8,6
"",2%,1%,3%,- ,1%,4%,2%,3%,2%,1%,3%,2%
"",,,A,,,,,,,,,
"Depends on mood                                                                             ",15,7,8,1,0,10,2,1,1,1,12,2
"",2%,2%,2%,1%,- ,6%,2%,1%,1%,0%,4%,1%
"",,,,,,BEF,,,,,AC,
"Depends on the app/some apps is good, some no                                               ",43,16,27,7,13,12,5,4,2,20,17,6
"",6%,5%,7%,8%,9%,8%,4%,4%,2%,9%,6%,2%
"",,,,F,F,F,,,,C,C,
"Easier to accses                                                                            ",74,29,45,6,17,11,14,8,18,23,25,26
"",10%,8%,11%,7%,12%,7%,11%,7%,14%,10%,9%,11%
"",,,,,,,,,,,,
"I'm used to                                                                                 ",38,22,16,1,3,4,9,10,11,4,13,21
"",5%,6%,4%,1%,2%,3%,7%,9%,9%,2%,5%,9%
"",,,,,,,AB,ABC,ABC,,,A
"Sometimes not all the features are available on the app or the website does not have an app ",30,13,17,4,8,9,3,5,1,12,12,6
"",4%,4%,4%,5%,6%,6%,2%,4%,1%,5%,4%,2%
"",,,,,F,F,,,,,,
"Because of the layout                                                                       ",7,1,6,2,3,1,1,0,0,5,2,0
"",1%,0%,1%,2%,2%,1%,1%,- ,- ,2%,1%,- 
"",,,,,,,,,,C,,
"Safety/I can trust it                                                                       ",21,13,8,4,3,6,3,2,3,7,9,5
"",3%,4%,2%,5%,2%,4%,2%,2%,2%,3%,3%,2%
"",,,,,,,,,,,,
"No Apps available                                                                           ",34,16,18,0,1,3,8,9,13,1,11,22
"",5%,5%,4%,- ,1%,2%,7%,8%,10%,0%,4%,9%
"",,,,,,,AB,ABC,ABC,,A,AB
"Don't like apps                                                                             ",9,1,8,0,0,1,2,2,4,0,3,6
"",1%,0%,2%,- ,- ,1%,2%,2%,3%,- ,1%,2%
"",,,A,,,,,,B,,,A
"More comfortable/familiar with them                                                         ",17,9,8,1,2,6,3,2,3,3,9,5
"",2%,3%,2%,1%,1%,4%,2%,2%,2%,1%,3%,2%
"",,,,,,,,,,,,
"Websites are quick                                                                          ",5,4,1,1,2,0,1,0,1,3,1,1
"",1%,1%,0%,1%,1%,- ,1%,- ,1%,1%,0%,0%
"",,,,,,,,,,,,
"Apps are quick                                                                              ",13,2,11,4,3,4,0,0,2,7,4,2
"",2%,1%,3%,5%,2%,3%,- ,- ,2%,3%,1%,1%
"",,,A,DE,,,,,,,,
"Convenience                                                                                 ",12,5,7,2,5,3,1,0,1,7,4,1
"",2%,1%,2%,2%,4%,2%,1%,- ,1%,3%,1%,0%
"",,,,,E,,,,,C,,
"Depending on what device i'm using                                                          ",22,11,11,2,7,10,1,1,1,9,11,2
"",3%,3%,3%,2%,5%,6%,1%,1%,1%,4%,4%,1%
"",,,,,DF,DEF,,,,C,C,
"Depends if Im home or on the go                                                             ",35,14,21,1,11,7,5,5,6,12,12,11
"",5%,4%,5%,1%,8%,4%,4%,4%,5%,5%,4%,5%
"",,,,,A,,,,,,,
"Website has more info                                                                       ",19,12,7,5,4,3,3,4,0,9,6,4
"",3%,4%,2%,6%,3%,2%,2%,4%,- ,4%,2%,2%
"",,,,F,,,,F,,,,
"I only use a PC                                                                             ",10,4,6,0,0,2,1,4,3,0,3,7
"",1%,1%,1%,- ,- ,1%,1%,4%,2%,- ,1%,3%
"",,,,,,,,B,,,,A
"Like both                                                                                   ",7,3,4,2,0,2,0,3,0,2,2,3
"",1%,1%,1%,2%,- ,1%,- ,3%,- ,1%,1%,1%
"",,,,,,,,,,,,
"Apps are better                                                                             ",7,2,5,2,1,3,0,0,1,3,3,1
"",1%,1%,1%,2%,1%,2%,- ,- ,1%,1%,1%,0%
"",,,,,,,,,,,,
"Apps are slow sometimes                                                                     ",7,4,3,1,2,1,1,1,1,3,2,2
"",1%,1%,1%,1%,1%,1%,1%,1%,1%,1%,1%,1%
"",,,,,,,,,,,,
"Website is better                                                                           ",5,3,2,0,2,2,0,1,0,2,2,1
"",1%,1%,0%,- ,1%,1%,- ,1%,- ,1%,1%,0%
"",,,,,,,,,,,,
"Website is easier                                                                           ",6,1,5,2,2,1,1,0,0,4,2,0
"",1%,0%,1%,2%,1%,1%,1%,- ,- ,2%,1%,- 
"",,,,,,,,,,C,,
"Apps are easier                                                                             ",15,7,8,6,5,1,2,1,0,11,3,1
"",2%,2%,2%,7%,4%,1%,2%,1%,- ,5%,1%,0%
"",,,,CEF,F,,,,,BC,,
"Other                                                                                       ",47,20,27,9,10,10,5,6,7,19,15,13
"",6%,6%,7%,10%,7%,6%,4%,5%,5%,8%,5%,5%
"",,,,,,,,,,,,
"None                                                                                        ",83,43,40,21,23,9,8,9,13,44,17,22
"",11%,13%,10%,24%,17%,6%,7%,8%,10%,19%,6%,9%
"",,,,CDEF,CDE,,,,,BC,,
"DK                                                                                          ",35,16,19,6,7,6,5,5,6,13,11,11
"",5%,5%,5%,7%,5%,4%,4%,4%,5%,6%,4%,5%
"",,,,,,,,,,,,
"#page",,
" JN1836 DMM October 15",,
"Absolutes/col percents",,
"A7. Why do you say that?",,
"Base - All saying sometimes prefer to use apps, sometimes prefer to use websites (A6=2)",,
"_______________________________________________________",,
"Proportions/Means: Columns Tested (5% risk level) - A/B",,
"",,
"","","","",,,,,,,,,
,"","","",,,,,,,,,
,"","Gender","",Age,,,,,,Age group,,
,"","","",,,,,,,,,
,"Total","Men","Women",16-24,25-34,35-44,45-54,55-64,65+,16-34,35-54,55+
,"","A","B",A,B,C,D,E,F,A,B,C
,"","","",,,,,,,,,
"" ,,
"Total",438,196,242,80*,108,119,58*,38*,35*,188,177,73*
"" ,,
"Depends on the app/some apps is good, some no                                               ",41,14,27,7,13,12,4,3,2,20,16,5
"",9%,7%,11%,9%,12%,10%,7%,8%,6%,11%,9%,7%
"",,,,,,,,,,,,
"It depends on what I need                                                                   ",37,17,20,3,7,11,8,3,5,10,19,8
"",8%,9%,8%,4%,6%,9%,14%,8%,14%,5%,11%,11%
"",,,,,,,A,,A,,,
"Depends if Im home or on the go                                                             ",31,13,18,1,9,7,4,4,6,10,11,10
"",7%,7%,7%,1%,8%,6%,7%,11%,17%,5%,6%,14%
"",,,,,A,,,A,AC,,,A
"Easier to accses                                                                            ",27,8,19,5,10,5,3,3,1,15,8,4
"",6%,4%,8%,6%,9%,4%,5%,8%,3%,8%,5%,5%
"",,,,,,,,,,,,
"Faster /Save time/Quicker                                                                   ",26,9,17,0,8,7,6,5,0,8,13,5
"",6%,5%,7%,- ,7%,6%,10%,13%,- ,4%,7%,7%
"",,,,,A,A,A,AF,,,,
"Sometimes not all the features are available on the app or the website does not have an app ",25,12,13,4,6,9,2,3,1,10,11,4
"",6%,6%,5%,5%,6%,8%,3%,8%,3%,5%,6%,5%
"",,,,,,,,,,,,
"Depending on what device i'm using                                                          ",21,10,11,2,7,10,1,0,1,9,11,1
"",5%,5%,5%,3%,6%,8%,2%,- ,3%,5%,6%,1%
"",,,,,,,,,,,,
"Website has more info                                                                       ",19,12,7,5,4,3,3,4,0,9,6,4
"",4%,6%,3%,6%,4%,3%,5%,11%,- ,5%,3%,5%
"",,,,,,,,C,,,,
"Depends on mood                                                                             ",15,7,8,1,0,10,2,1,1,1,12,2
"",3%,4%,3%,1%,- ,8%,3%,3%,3%,1%,7%,3%
"",,,,,,AB,,,,,A,
"Apps are easier                                                                             ",15,7,8,6,5,1,2,1,0,11,3,1
"",3%,4%,3%,8%,5%,1%,3%,3%,- ,6%,2%,1%
"",,,,C,,,,,,B,,
"It depends how much time I have                                                             ",14,5,9,0,1,5,3,3,2,1,8,5
"",3%,3%,4%,- ,1%,4%,5%,8%,6%,1%,5%,7%
"",,,,,,,A,AB,A,,A,A
"Apps are quick                                                                              ",13,2,11,4,3,4,0,0,2,7,4,2
"",3%,1%,5%,5%,3%,3%,- ,- ,6%,4%,2%,3%
"",,,A,,,,,,,,,
"Sometimes app can crash/some problems on apps                                               ",11,11,0,2,3,5,0,0,1,5,5,1
"",3%,6%,- ,3%,3%,4%,- ,- ,3%,3%,3%,1%
"",,B,,,,,,,,,,
"Convenience                                                                                 ",11,5,6,2,4,3,1,0,1,6,4,1
"",3%,3%,2%,3%,4%,3%,2%,- ,3%,3%,2%,1%
"",,,,,,,,,,,,
"They take up space                                                                          ",10,3,7,1,0,6,2,1,0,1,8,1
"",2%,2%,3%,1%,- ,5%,3%,3%,- ,1%,5%,1%
"",,,,,,B,,,,,A,
"Works better                                                                                ",9,6,3,2,0,5,0,1,1,2,5,2
"",2%,3%,1%,3%,- ,4%,- ,3%,3%,1%,3%,3%
"",,,,,,B,,,,,,
"Can not have too many apps on my phone                                                      ",9,2,7,0,2,5,1,1,0,2,6,1
"",2%,1%,3%,- ,2%,4%,2%,3%,- ,1%,3%,1%
"",,,,,,,,,,,,
"Apps are better                                                                             ",7,2,5,2,1,3,0,0,1,3,3,1
"",2%,1%,2%,3%,1%,3%,- ,- ,3%,2%,2%,1%
"",,,,,,,,,,,,
"I do                                                                                        ",7,5,2,2,1,1,2,0,1,3,3,1
"",2%,3%,1%,3%,1%,1%,3%,- ,3%,2%,2%,1%
"",,,,,,,,,,,,
"Because of the layout                                                                       ",6,1,5,2,3,1,0,0,0,5,1,0
"",1%,1%,2%,3%,3%,1%,- ,- ,- ,3%,1%,- 
"",,,,,,,,,,,,
"Like both                                                                                   ",6,2,4,2,0,1,0,3,0,2,1,3
"",1%,1%,2%,3%,- ,1%,- ,8%,- ,1%,1%,4%
"",,,,,,,,BCD,,,,B
"Safety/I can trust it                                                                       ",6,3,3,2,0,2,1,1,0,2,3,1
"",1%,2%,1%,3%,- ,2%,2%,3%,- ,1%,2%,1%
"",,,,,,,,,,,,
"Apps are slow sometimes                                                                     ",6,3,3,0,2,1,1,1,1,2,2,2
"",1%,2%,1%,- ,2%,1%,2%,3%,3%,1%,1%,3%
"",,,,,,,,,,,,
"Website is easier                                                                           ",6,1,5,2,2,1,1,0,0,4,2,0
"",1%,1%,2%,3%,2%,1%,2%,- ,- ,2%,1%,- 
"",,,,,,,,,,,,
"I'm used to                                                                                 ",6,2,4,0,2,1,2,1,0,2,3,1
"",1%,1%,2%,- ,2%,1%,3%,3%,- ,1%,2%,1%
"",,,,,,,,,,,,
"More comfortable/familiar with them                                                         ",5,3,2,0,1,3,0,1,0,1,3,1
"",1%,2%,1%,- ,1%,3%,- ,3%,- ,1%,2%,1%
"",,,,,,,,,,,,
"Websites are quick                                                                          ",5,4,1,1,2,0,1,0,1,3,1,1
"",1%,2%,0%,1%,2%,- ,2%,- ,3%,2%,1%,1%
"",,,,,,,,,,,,
"Have more info                                                                              ",5,2,3,1,1,2,1,0,0,2,3,0
"",1%,1%,1%,1%,1%,2%,2%,- ,- ,1%,2%,- 
"",,,,,,,,,,,,
"Website is better                                                                           ",4,2,2,0,2,2,0,0,0,2,2,0
"",1%,1%,1%,- ,2%,2%,- ,- ,- ,1%,1%,- 
"",,,,,,,,,,,,
"I don't have a smart phone                                                                  ",4,1,3,0,1,0,1,1,1,1,1,2
"",1%,1%,1%,- ,1%,- ,2%,3%,3%,1%,1%,3%
"",,,,,,,,,,,,
"Bigger screen                                                                               ",4,2,2,0,1,2,0,1,0,1,2,1
"",1%,1%,1%,- ,1%,2%,- ,3%,- ,1%,1%,1%
"",,,,,,,,,,,,
"I only use a PC                                                                             ",3,2,1,0,0,2,1,0,0,0,3,0
"",1%,1%,0%,- ,- ,2%,2%,- ,- ,- ,2%,- 
"",,,,,,,,,,,,
"No Apps available                                                                           ",1,0,1,0,0,0,1,0,0,0,1,0
"",0%,- ,0%,- ,- ,- ,2%,- ,- ,- ,1%,- 
"",,,,,,,,,,,,
"Don't like apps                                                                             ",0,0,0,0,0,0,0,0,0,0,0,0
"",- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
"",,,,,,,,,,,,
"Other                                                                                       ",25,12,13,9,6,5,2,2,1,15,7,3
"",6%,6%,5%,11%,6%,4%,3%,5%,3%,8%,4%,4%
"",,,,,,,,,,,,
"None                                                                                        ",67,34,33,21,23,6,6,3,8,44,12,11
"",15%,17%,14%,26%,21%,5%,10%,8%,23%,23%,7%,15%
"",,,,CDE,C,,,,C,B,,B
"DK                                                                                          ",24,10,14,5,5,6,3,3,2,10,9,5
"",5%,5%,6%,6%,5%,5%,5%,8%,6%,5%,5%,7%
"",,,,,,,,,,,,
"#page",,
" JN1836 DMM October 15",,
"Absolutes/col percents",,
"A7. Why do you say that?",,
"Base - All saying always prefer to use websites (A6=3)",,
"_______________________________________________________",,
"Proportions/Means: Columns Tested (5% risk level) - A/B",,
"",,
"","","","",,,,,,,,,
,"","","",,,,,,,,,
,"","Gender","",Age,,,,,,Age group,,
,"","","",,,,,,,,,
,"Total","Men","Women",16-24,25-34,35-44,45-54,55-64,65+,16-34,35-54,55+
,"","A","B",A,B,C,D,E,F,A,B,C
,"","","",,,,,,,,,
"" ,,
"Total",309,146,163,8**,30*,38*,65*,75*,93*,38*,103,168
"" ,,
"I don't have a smart phone                                                                  ",52,20,32,0,1,3,10,18,20,1,13,38
"",17%,14%,20%,- ,3%,8%,15%,24%,22%,3%,13%,23%
"",,,,,,,,BC,B,,,AB
"Easier to accses                                                                            ",47,21,26,1,7,6,11,5,17,8,17,22
"",15%,14%,16%,13%,23%,16%,17%,7%,18%,21%,17%,13%
"",,,,,E,,,,E,,,
"No Apps available                                                                           ",33,16,17,0,1,3,7,9,13,1,10,22
"",11%,11%,10%,- ,3%,8%,11%,12%,14%,3%,10%,13%
"",,,,,,,,,,,,
"I'm used to                                                                                 ",32,20,12,1,1,3,7,9,11,2,10,20
"",10%,14%,7%,13%,3%,8%,11%,12%,12%,5%,10%,12%
"",,,,,,,,,,,,
"Have more info                                                                              ",18,10,8,0,3,4,6,5,0,3,10,5
"",6%,7%,5%,- ,10%,11%,9%,7%,- ,8%,10%,3%
"",,,,,F,F,F,F,,,C,
"Safety/I can trust it                                                                       ",15,10,5,2,3,4,2,1,3,5,6,4
"",5%,7%,3%,25%,10%,11%,3%,1%,3%,13%,6%,2%
"",,,,,E,E,,,,C,,
"Works better                                                                                ",13,5,8,0,2,2,3,4,2,2,5,6
"",4%,3%,5%,- ,7%,5%,5%,5%,2%,5%,5%,4%
"",,,,,,,,,,,,
"More comfortable/familiar with them                                                         ",12,6,6,1,1,3,3,1,3,2,6,4
"",4%,4%,4%,13%,3%,8%,5%,1%,3%,5%,6%,2%
"",,,,,,,,,,,,
"Bigger screen                                                                               ",11,5,6,0,2,0,3,4,2,2,3,6
"",4%,3%,4%,- ,7%,- ,5%,5%,2%,5%,3%,4%
"",,,,,,,,,,,,
"I do                                                                                        ",10,6,4,1,0,1,6,1,1,1,7,2
"",3%,4%,2%,13%,- ,3%,9%,1%,1%,3%,7%,1%
"",,,,,,,EF,,,,C,
"Don't like apps                                                                             ",9,1,8,0,0,1,2,2,4,0,3,6
"",3%,1%,5%,- ,- ,3%,3%,3%,4%,- ,3%,4%
"",,,A,,,,,,,,,
"Can not have too many apps on my phone                                                      ",7,1,6,0,0,1,1,2,3,0,2,5
"",2%,1%,4%,- ,- ,3%,2%,3%,3%,- ,2%,3%
"",,,,,,,,,,,,
"I only use a PC                                                                             ",7,2,5,0,0,0,0,4,3,0,0,7
"",2%,1%,3%,- ,- ,- ,- ,5%,3%,- ,- ,4%
"",,,,,,,,,,,,B
"Sometimes not all the features are available on the app or the website does not have an app ",5,1,4,0,2,0,1,2,0,2,1,2
"",2%,1%,2%,- ,7%,- ,2%,3%,- ,5%,1%,1%
"",,,,,F,,,,,,,
"Faster /Save time/Quicker                                                                   ",5,3,2,0,1,1,2,1,0,1,3,1
"",2%,2%,1%,- ,3%,3%,3%,1%,- ,3%,3%,1%
"",,,,,,,,,,,,
"Depends if Im home or on the go                                                             ",4,1,3,0,2,0,1,1,0,2,1,1
"",1%,1%,2%,- ,7%,- ,2%,1%,- ,5%,1%,1%
"",,,,,F,,,,,C,,
"They take up space                                                                          ",4,2,2,0,1,1,0,0,2,1,1,2
"",1%,1%,1%,- ,3%,3%,- ,- ,2%,3%,1%,1%
"",,,,,,,,,,,,
"It depends how much time I have                                                             ",3,1,2,0,0,0,2,0,1,0,2,1
"",1%,1%,1%,- ,- ,- ,3%,- ,1%,- ,2%,1%
"",,,,,,,,,,,,
"It depends on what I need                                                                   ",2,0,2,0,1,1,0,0,0,1,1,0
"",1%,- ,1%,- ,3%,3%,- ,- ,- ,3%,1%,- 
"",,,,,,,,,,C,,
"Sometimes app can crash/some problems on apps                                               ",2,2,0,0,0,1,0,1,0,0,1,1
"",1%,1%,- ,- ,- ,3%,- ,1%,- ,- ,1%,1%
"",,,,,,,,,,,,
"Depends on the app/some apps is good, some no                                               ",2,2,0,0,0,0,1,1,0,0,1,1
"",1%,1%,- ,- ,- ,- ,2%,1%,- ,- ,1%,1%
"",,,,,,,,,,,,
"Depending on what device i'm using                                                          ",1,1,0,0,0,0,0,1,0,0,0,1
"",0%,1%,- ,- ,- ,- ,- ,1%,- ,- ,- ,1%
"",,,,,,,,,,,,
"Because of the layout                                                                       ",1,0,1,0,0,0,1,0,0,0,1,0
"",0%,- ,1%,- ,- ,- ,2%,- ,- ,- ,1%,- 
"",,,,,,,,,,,,
"Convenience                                                                                 ",1,0,1,0,1,0,0,0,0,1,0,0
"",0%,- ,1%,- ,3%,- ,- ,- ,- ,3%,- ,- 
"",,,,,,,,,,C,,
"Like both                                                                                   ",1,1,0,0,0,1,0,0,0,0,1,0
"",0%,1%,- ,- ,- ,3%,- ,- ,- ,- ,1%,- 
"",,,,,,,,,,,,
"Apps are slow sometimes                                                                     ",1,1,0,1,0,0,0,0,0,1,0,0
"",0%,1%,- ,13%,- ,- ,- ,- ,- ,3%,- ,- 
"",,,,,,,,,,C,,
"Website is better                                                                           ",1,1,0,0,0,0,0,1,0,0,0,1
"",0%,1%,- ,- ,- ,- ,- ,1%,- ,- ,- ,1%
"",,,,,,,,,,,,
"Depends on mood                                                                             ",0,0,0,0,0,0,0,0,0,0,0,0
"",- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
"",,,,,,,,,,,,
"Websites are quick                                                                          ",0,0,0,0,0,0,0,0,0,0,0,0
"",- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- ,- 
